m2Sig,m2Eta,m2X,fPI,m2,c,lambda_sigma,lambda_a,Tc,Tn,Alpha,Beta,Message,vwLTE,kappaLTE,vwLN,kappaLN
1000000.0,1000000.0,1000000.0,866.0254037844386,333333.3333333334,4618.802153517006,1.777777777777778,0.4444444444444446,509.08672818881115,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,1212.435565298214,333333.3333333334,3299.14439536929,0.9070294784580499,0.22675736961451254,607.4495177118655,598.2275640496399,0.004333358150209595,9898.838559925078,0.0,0.4301791829633043,0.059796834857119896,0.11276962526696185,0.09612819268536729
1000000.0,1000000.0,1000000.0,1558.8457268119894,333333.3333333334,2566.001196398337,0.5486968449931413,0.13717421124828535,701.2180028569882,685.7996679446383,0.004322144512131676,6717.469314160222,1.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,1905.255888325765,333333.3333333334,2099.455524325912,0.3673094582185491,0.09182736455463729,792.3495677982381,768.9987710701085,0.004154493782894101,5080.675509525834,1.0,0.41776870773441177,0.09510034336057951,0.1715496440769583,0.1544410888301005
1000000.0,1000000.0,1000000.0,2251.6660498395404,333333.3333333334,1776.46236673731,0.26298487836949375,0.06574621959237345,880.9403195635663,846.3661994272178,0.0038317613401101847,3555.7069339951586,1.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,2598.076211353316,333333.3333333334,1539.6007178390018,0.19753086419753085,0.04938271604938272,965.9732153561612,914.9238302312427,0.0036171001497304046,2581.629988119637,1.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,5800000.0,866.0254037844386,333333.3333333334,4618.802153517006,1.777777777777778,6.844444444444445,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,5800000.0,1212.435565298214,333333.3333333334,3299.14439536929,0.9070294784580499,3.4920634920634925,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,5800000.0,1558.8457268119894,333333.3333333334,2566.001196398337,0.5486968449931413,2.1124828532235944,597.0506824028972,560.498591843533,0.016063332797301304,2553.7261403806865,0.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,5800000.0,1905.255888325765,333333.3333333334,2099.455524325912,0.3673094582185491,1.4141414141414141,651.9557577284737,606.1636589438577,0.01677053950054176,2303.01518382092,0.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,5800000.0,2251.6660498395404,333333.3333333334,1776.46236673731,0.26298487836949375,1.012491781722551,706.4302137850559,657.2252452731093,0.017355233824956247,2513.864256332639,0.152,0.4805718503752317,0.0203908298131692,0.2959278045291163,0.27668413045733187
1000000.0,1000000.0,5800000.0,2598.076211353316,333333.3333333334,1539.6007178390018,0.19753086419753085,0.7604938271604937,763.3210125002329,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,10600000.0,866.0254037844386,333333.3333333334,4618.802153517006,1.777777777777778,13.244444444444447,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,10600000.0,1212.435565298214,333333.3333333334,3299.14439536929,0.9070294784580499,6.7573696145124735,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
