m2Sig,m2Eta,m2X,fPI,m2,c,lambda_sigma,lambda_a,Tc,Tn,Alpha,Beta,Message,vwLTE,kappaLTE,vwLN,kappaLN
1000000.0,1000000.0,1000000.0,612.3724356957945,333333.3333333334,1632.9931618554522,3.555555555555556,0.8888888888888892,540.4601420492169,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,857.3214099741123,333333.3333333334,1166.4236870396087,1.8140589569160999,0.4535147392290251,681.3089830297228,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,1102.27038425243,333333.3333333334,907.2184232530291,1.0973936899862828,0.27434842249657077,791.7978315934778,781.2024566509592,0.0025338100622870063,12276.498617085084,1.0,0.38803533459418316,0.05606305012598175,0.10503053391075569,0.08616867055127461
1000000.0,1000000.0,1000000.0,1347.2193585307477,333333.3333333334,742.2696190252055,0.7346189164370984,0.18365472910927463,896.8533715744123,879.8446481707666,0.002484096573097238,7370.287654448451,1.0,0.4367038306251222,0.07562849485486234,0.12738175784355732,0.11739263497532136
1000000.0,1000000.0,1000000.0,1592.1683328090655,333333.3333333334,628.0742930213279,0.5259697567389877,0.13149243918474693,997.1382866857083,969.9370567602782,0.002428493821456454,4610.150637321609,0.698,0.48083770030413236,0.10383975455320744,0.1563190827243936,0.1606731680929649
1000000.0,1000000.0,1000000.0,1837.1173070873833,333333.3333333334,544.3310539518174,0.3950617283950618,0.09876543209876547,1094.9768181503919,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,5800000.0,612.3724356957945,333333.3333333334,1632.9931618554522,3.555555555555556,13.68888888888889,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,5800000.0,857.3214099741123,333333.3333333334,1166.4236870396087,1.8140589569160999,6.984126984126985,598.9898666026621,582.6417287066955,0.007769350954702412,5936.175673888816,0.138,0.30292689244962967,0.1248288515701839,0.15697775903504926,0.15946028840080867
1000000.0,1000000.0,5800000.0,1102.27038425243,333333.3333333334,907.2184232530291,1.0973936899862828,4.22496570644719,676.0666845397369,653.1422214999662,0.007592671190029744,4674.320151243483,1.0,0.3435196266289317,0.14715969745555615,0.17755733604780977,0.19178567405811403
1000000.0,1000000.0,5800000.0,1347.2193585307477,333333.3333333334,742.2696190252055,0.7346189164370984,2.8282828282828287,749.1379696783775,718.9038116765402,0.007118057182792388,3898.2587189971628,1.0,0.38276082364344005,0.16734925233212095,0.1962355597203601,0.22170501690442274
