m2Sig,m2Eta,m2X,fPI,m2,c,lambda_sigma,lambda_a,Tc,Tn,Alpha,Beta,Message,vwLTE,kappaLTE,vwLN,kappaLN
1000000.0,1000000.0,1000000.0,707.1067811865476,500000.0,2.0,2.9999999999999996,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,989.9494936611666,500000.0,1.0204081632653061,1.530612244897959,0.510204081632653,667.4835938888499,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,1272.7922061357856,500000.0,0.6172839506172839,0.9259259259259258,0.30864197530864196,779.0815805697655,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,1555.6349186104046,500000.0,0.4132231404958677,0.6198347107438017,0.2066115702479339,912.2301869670965,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,1838.4776310850236,500000.0,0.29585798816568043,0.44378698224852065,0.14792899408284022,1014.9804193846128,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,2121.320343559643,500000.0,0.22222222222222215,0.33333333333333326,0.11111111111111109,1115.3416104570776,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,5800000.0,707.1067811865476,500000.0,2.0,2.9999999999999996,10.6,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,5800000.0,989.9494936611666,500000.0,1.0204081632653061,1.530612244897959,5.408163265306122,593.2705077335345,581.4968214699301,0.009440446370336386,8684.674885170038,0.0,0.26445002755836583,0.0961014625672888,0.13081168095174014,0.1218520175586465
1000000.0,1000000.0,5800000.0,1272.7922061357856,500000.0,0.6172839506172839,0.9259259259259258,3.2716049382716044,655.9664037186881,638.233116583592,0.009777731189245893,5562.31544022999,0.0,0.312563761532776,0.12226378859945877,0.15556225818267355,0.15938907675608752
1000000.0,1000000.0,5800000.0,1555.6349186104046,500000.0,0.4132231404958677,0.6198347107438017,2.190082644628099,724.7936214540953,703.2325220033571,0.0094056522414155,5399.875139190717,0.772,0.3391636305650255,0.12935202465119583,0.1642445660928082,0.1729158125455926
1000000.0,1000000.0,5800000.0,1838.4776310850236,500000.0,0.29585798816568043,0.44378698224852065,1.5680473372781063,791.5513638655643,766.05769938408,0.00886951397271285,4921.4004364539815,1.0,0.36430824705071285,0.1353008029234996,0.171842530845714,0.18494197953831712
1000000.0,1000000.0,5800000.0,2121.320343559643,500000.0,0.22222222222222215,0.33333333333333326,1.1777777777777776,856.7895723687826,827.3886759095142,0.008286115903234127,4729.237714889715,1.0,0.38674711924682104,0.13959543148532144,0.17821141013060407,0.19500186116724186
1000000.0,1000000.0,10600000.0,707.1067811865476,500000.0,2.0,2.9999999999999996,20.2,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,10600000.0,989.9494936611666,500000.0,1.0204081632653061,1.530612244897959,10.30612244897959,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,10600000.0,1272.7922061357856,500000.0,0.6172839506172839,0.9259259259259258,6.234567901234567,662.4647383633934,629.5013005308826,0.010305756484367249,3242.163798282469,0.0,0.37275019287879807,0.2098006822893591,0.22197885681608376,0.262063091967167
1000000.0,1000000.0,10600000.0,1555.6349186104046,500000.0,0.4132231404958677,0.6198347107438017,4.1735537190082646,721.7442338875653,680.7476147873684,0.010412483701290918,2882.1602056370493,0.0,0.3991891260121517,0.23079465241532285,0.24004782102191524,0.29088226874175166
1000000.0,1000000.0,10600000.0,1838.4776310850236,500000.0,0.29585798816568043,0.44378698224852065,2.9881656804733723,778.1961215780236,729.5306856519628,0.010309420180860228,2657.9035367576557,0.346,0.4204582486274195,0.2459459859935247,0.25431991287337513,0.31305310494710376
1000000.0,1000000.0,10600000.0,2121.320343559643,500000.0,0.22222222222222215,0.33333333333333326,2.244444444444444,832.515956427515,775.9756976972421,0.010073367389514688,2463.4629152563602,1.0,0.4395372393041355,0.25914279558519954,0.2673351302104677,0.3330680839784091
1000000.0,1000000.0,15399999.999999998,707.1067811865476,500000.0,2.0,2.9999999999999996,29.799999999999994,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,15399999.999999998,989.9494936611666,500000.0,1.0204081632653061,1.530612244897959,15.204081632653057,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,15399999.999999998,1272.7922061357856,500000.0,0.6172839506172839,0.9259259259259258,9.197530864197528,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,15399999.999999998,1555.6349186104046,500000.0,0.4132231404958677,0.6198347107438017,6.157024793388429,732.5326509936037,678.6703465098905,0.009302441111490702,2237.4019497189106,0.0,0.43468735657544666,0.28886248580007856,0.2802096180278722,0.35401136683647527
1000000.0,1000000.0,15399999.999999998,1838.4776310850236,500000.0,0.29585798816568043,0.44378698224852065,4.408284023668638,784.7844313033155,720.31324605573,0.009185790241986071,2063.820989903259,0.0,0.4562684434976257,0.3119963383933094,0.2998540496819872,0.38375249174506904
1000000.0,1000000.0,15399999.999999998,2121.320343559643,500000.0,0.22222222222222215,0.33333333333333326,3.31111111111111,834.5843521490818,759.4763949933421,0.008940283630251303,1828.2632025706057,0.282,0.4744077487628226,0.3311312429055583,0.3172529826495945,0.4092318774652771
1000000.0,1000000.0,20200000.0,707.1067811865476,500000.0,2.0,2.9999999999999996,39.4,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,20200000.0,989.9494936611666,500000.0,1.0204081632653061,1.530612244897959,20.10204081632653,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,20200000.0,1272.7922061357856,500000.0,0.6172839506172839,0.9259259259259258,12.160493827160492,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,20200000.0,1555.6349186104046,500000.0,0.4132231404958677,0.6198347107438017,8.140495867768594,753.9985844665134,693.76947915249,0.008222739380508085,2085.6264696602366,0.0,0.44889311445562885,0.3111272057279242,0.29455335481793077,0.37640550178171606
1000000.0,1000000.0,20200000.0,1838.4776310850236,500000.0,0.29585798816568043,0.44378698224852065,5.828402366863904,795.2096794666617,719.1908744246889,0.007798010826490441,1838.7996416078856,0.0,0.481110502019387,0.3552837695217127,0.3286208945873935,0.4285942057071392
