m2Sig,m2Eta,m2X,fPI,m2,c,lambda_sigma,lambda_a,Tc,Tn,Alpha,Beta,Message,vwLTE,kappaLTE,vwLN,kappaLN
1000000.0,1000000.0,1000000.0,866.0254037844386,0.0,9000000.0,1.3333333333333335,0.0,586.9966069806596,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,1212.435565298214,0.0,9000000.0,0.6802721088435375,0.0,716.9679937961032,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,1558.8457268119894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,1000000.0,1905.255888325765,0.0,9000000.0,0.27548209366391185,0.0,936.523546983971,921.2412199778805,0.0038982518996977834,9176.62487821891,0.162,0.488935166189214,0.06285190654678903,0.11706103190563039,0.10303621596333554
1000000.0,1000000.0,1000000.0,2251.6660498395404,0.0,9000000.0,0.19723865877712032,0.0,1039.8011818083944,1016.9027177310991,0.003983535025548234,7458.709435924247,0.29,0.5163340373484505,0.08337852937973286,0.13834132109807146,0.13403309770568347
1000000.0,1000000.0,1000000.0,2598.076211353316,0.0,9000000.0,0.14814814814814814,0.0,1140.0513325421505,1108.7618019628499,0.003381295078126684,5334.131672499824,0.336,0.5415687783192641,0.11150841508087946,0.15707167382450715,0.1610372993747966
1000000.0,1000000.0,5800000.0,866.0254037844386,0.0,9000000.0,1.3333333333333335,6.400000000000001,511.81695478525654,505.87310683174746,0.014725401327260962,15783.361764064308,0.0,0.21320234082349984,0.060250295874118974,0.0973505889753691,0.07559453199441979
1000000.0,1000000.0,5800000.0,1212.435565298214,0.0,9000000.0,0.6802721088435375,3.26530612244898,584.406705044704,574.2448393754626,0.015847843889527174,9120.824396092274,0.0,0.2705267137224654,0.08288522459618787,0.12151124926071086,0.10852463899975284
1000000.0,1000000.0,5800000.0,1558.8457268119894,0.0,9000000.0,0.41152263374485604,1.975308641975309,652.5948525210997,638.0498620407784,0.015730008322160323,7222.7470638515015,0.0,0.31819599691510336,0.09880648066269444,0.13956879765740138,0.13486330623202705
1000000.0,1000000.0,5800000.0,1905.255888325765,0.0,9000000.0,0.27548209366391185,1.322314049586777,715.7328679629723,695.9383553785541,0.01560836412391565,5905.603033905424,0.0,0.3592343523234859,0.11585926097627243,0.15779403475924447,0.1620392238950323
1000000.0,1000000.0,5800000.0,2251.6660498395404,0.0,9000000.0,0.19723865877712032,0.9467455621301775,776.1860316778619,749.9942815175142,0.015524347545188505,4810.941721391173,0.0,0.3933979912087876,0.1332585775877446,0.17685083937126994,0.19147475210770393
1000000.0,1000000.0,5800000.0,2598.076211353316,0.0,9000000.0,0.14814814814814814,0.7111111111111111,834.4674089973907,801.2274497214937,0.015251771744518333,3939.9907558330938,0.29,0.42495765220240184,0.1513097225107731,0.19454857201131823,0.219833723386219
1000000.0,1000000.0,10600000.0,866.0254037844386,0.0,9000000.0,1.3333333333333335,12.800000000000002,521.7660763441731,507.35297504911097,0.016189032636903924,6261.438203869569,0.0,0.2863033780044989,0.1308571754449915,0.1582698114582623,0.16062214191585278
1000000.0,1000000.0,10600000.0,1212.435565298214,0.0,9000000.0,0.6802721088435375,6.53061224489796,589.1003223372668,566.4926117470156,0.018064755798523336,4378.6952449554165,0.0,0.33851623140420645,0.1704755787976932,0.1908363523341311,0.21211659240802685
1000000.0,1000000.0,10600000.0,1558.8457268119894,0.0,9000000.0,0.41152263374485604,3.950617283950618,647.1970863338569,616.4557463476046,0.01912272251850642,3674.0985160020605,0.0,0.37720925478378176,0.1992397438747226,0.21614151073157295,0.25211597509271566
1000000.0,1000000.0,10600000.0,1905.255888325765,0.0,9000000.0,0.27548209366391185,2.644628099173554,700.1384389943727,661.0767864566765,0.019896594760146883,3168.561794932483,0.0,0.4049844224553552,0.22325619809357014,0.23795386440630759,0.28560149061484286
1000000.0,1000000.0,10600000.0,2251.6660498395404,0.0,9000000.0,0.19723865877712032,1.893491124260355,750.3102336367336,702.9035734758348,0.020066115568461513,3133.286812823653,0.0,0.4286761740512735,0.24431546328775722,0.25643244861970116,0.31399617385740375
1000000.0,1000000.0,10600000.0,2598.076211353316,0.0,9000000.0,0.14814814814814814,1.4222222222222223,798.6130093772338,742.6650942584506,0.019875442172345104,2541.418087292282,0.0,0.4475693686999557,0.2622427144577441,0.2731251544778166,0.33872638936241234
1000000.0,1000000.0,15399999.999999998,866.0254037844386,0.0,9000000.0,1.3333333333333335,19.2,537.7890790174374,518.0887527876056,0.014529050664830427,4845.126911366623,0.0,0.32281445967689165,0.16647076246679093,0.1863173884407887,0.20283527850133348
1000000.0,1000000.0,15399999.999999998,1212.435565298214,0.0,9000000.0,0.6802721088435375,9.795918367346939,602.904579277362,571.5218159386054,0.016160828967704346,3352.4725119127224,0.0,0.3796299458771915,0.22262016332144433,0.22806798557758493,0.27111442342703485
1000000.0,1000000.0,15399999.999999998,1558.8457268119894,0.0,9000000.0,0.41152263374485604,5.9259259259259265,657.7217572067427,614.7109695504546,0.017001255049972686,2804.21486717641,0.0,0.4203458664101888,0.2641068192868082,0.2611984404122279,0.323735403648424
1000000.0,1000000.0,15399999.999999998,1905.255888325765,0.0,9000000.0,0.27548209366391185,3.9669421487603302,706.7634646922487,652.4637519592629,0.017541616426106722,2279.055379408805,0.0,0.44702934305023834,0.2966499283361549,0.2881742274155532,0.3643926725037149
1000000.0,1000000.0,15399999.999999998,2251.6660498395404,0.0,9000000.0,0.19723865877712032,2.8402366863905324,752.8563537391194,687.4438230270429,0.017438527291431773,2182.694274233936,0.0,0.46886371377632996,0.32358084748882465,0.31095436734588616,0.3974722522142289
1000000.0,1000000.0,15399999.999999998,2598.076211353316,0.0,9000000.0,0.14814814814814814,2.133333333333333,796.8926637338549,720.1482283915798,0.016853401834594106,1930.5718422782961,0.0,0.4873300533839026,0.3472824365244855,0.3314648019640589,0.4267967803727432
1000000.0,1000000.0,20200000.0,866.0254037844386,0.0,9000000.0,1.3333333333333335,25.600000000000005,555.219707357161,532.4307717688689,0.012991698500811395,4302.09241688158,0.0,0.3409756124638586,0.18252762100141695,0.1993028934774392,0.2219475577437676
1000000.0,1000000.0,20200000.0,1212.435565298214,0.0,9000000.0,0.6802721088435375,13.06122448979592,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,1000000.0,20200000.0,1558.8457268119894,0.0,9000000.0,0.41152263374485604,7.901234567901236,669.9795156058268,617.873460266667,0.014560155262089248,2241.6986648646734,0.0,0.44909272652265997,0.30688858841885297,0.28962561815367127,0.3694383125538554
1000000.0,1000000.0,20200000.0,1905.255888325765,0.0,9000000.0,0.27548209366391185,5.289256198347108,717.0404215842036,651.2533340924354,0.014576289296427708,1910.388212909614,0.0,0.4766608960787567,0.34546859304781846,0.32065136989975085,0.41544323570196934
1000000.0,1000000.0,20200000.0,2251.6660498395404,0.0,9000000.0,0.19723865877712032,3.78698224852071,761.0598094848485,681.8558511332379,0.013883491116971774,1795.4095277177626,0.0,0.4982775788231474,0.37720641779669506,0.34686719869729754,0.4525387999701716
