m2Sig,m2Eta,m2X,fPI,m2,c,lambda_sigma,lambda_a,Tc,Tn,Alpha,Beta,Message,vwLTE,kappaLTE,vwLN,kappaLN
1000000.0,5800000.0,15399999.999999998,1000.0,-2400000.0,92800000.0,1.0,9.599999999999998,633.0296369408694,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,5800000.0,15399999.999999998,1400.0,-2400000.0,92800000.0,0.5102040816326531,4.897959183673469,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,5800000.0,15399999.999999998,1800.0,-2400000.0,92800000.0,0.30864197530864196,2.9629629629629624,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,5800000.0,15399999.999999998,2200.0,-2400000.0,92800000.0,0.2066115702479339,1.983471074380165,825.2072425761703,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,5800000.0,15399999.999999998,2600.0,-2400000.0,92800000.0,0.14792899408284024,1.420118343195266,881.4446412630746,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1000000.0,5800000.0,15399999.999999998,3000.0,-2400000.0,92800000.0,0.1111111111111111,1.0666666666666664,935.2993269733246,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1000000.0,5800000.0,20200000.0,1000.0,-2400000.0,92800000.0,1.0,14.4,639.092691392746,629.5022368421254,0.00903890903450033,11633.026573653446,0.0,0.25348726033942515,0.07503280391518455,0.11229118806198568,0.09471594536469793
1000000.0,5800000.0,20200000.0,1400.0,-2400000.0,92800000.0,0.5102040816326531,7.346938775510204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,5800000.0,20200000.0,1800.0,-2400000.0,92800000.0,0.30864197530864196,4.444444444444445,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,5800000.0,20200000.0,2200.0,-2400000.0,92800000.0,0.2066115702479339,2.975206611570248,814.526664345209,795.462105118732,0.014793982676387119,8158.791127399512,0.0,0.3160411788071777,0.1056807997952542,0.14411043902325088,0.13935220128427667
1000000.0,5800000.0,20200000.0,2600.0,-2400000.0,92800000.0,0.14792899408284024,2.1301775147928996,861.9515568709238,840.3463700475048,0.01582265549512535,8092.536376461905,0.0,0.328404754940317,0.1108167914070963,0.14984600205554136,0.14769311193664741
1000000.0,5800000.0,20200000.0,3000.0,-2400000.0,92800000.0,0.1111111111111111,1.6,908.7837778586902,885.5915074185522,0.016585790062668394,8790.451065238829,0.0,0.3341197266123106,0.11133096113140382,0.15135331374753153,0.15003889628745543
1000000.0,5800000.0,25000000.0,1000.0,-2400000.0,92800000.0,1.0,19.2,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,5800000.0,25000000.0,1400.0,-2400000.0,92800000.0,0.5102040816326531,9.795918367346939,712.7285996182359,692.231459462098,0.011227078731408319,6361.331793887343,0.0,0.3325165385017155,0.13097303635549568,0.16189313366020222,0.16625441546627345
1000000.0,5800000.0,25000000.0,1800.0,-2400000.0,92800000.0,0.30864197530864196,5.925925925925926,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,5800000.0,25000000.0,2200.0,-2400000.0,92800000.0,0.2066115702479339,3.9669421487603307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,5800000.0,25000000.0,2600.0,-2400000.0,92800000.0,0.14792899408284024,2.8402366863905324,859.464228916095,822.6654641603346,0.016084334735186685,4889.243521925059,0.0,0.39053292111240256,0.17942097454496603,0.20399690001414633,0.23030582079542664
1000000.0,5800000.0,25000000.0,3000.0,-2400000.0,92800000.0,0.1111111111111111,2.1333333333333333,903.2875830743468,862.0395934448749,0.01705675529504016,4931.74177906968,0.0,0.40682173281423734,0.18842147003167573,0.21121491127724723,0.24423617734904127
1000000.0,10600000.0,1000000.0,1000.0,-4800000.0,169600000.0,1.0,-9.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,1000000.0,1400.0,-4800000.0,169600000.0,0.5102040816326531,-4.8979591836734695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,1000000.0,1800.0,-4800000.0,169600000.0,0.30864197530864196,-2.962962962962963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,1000000.0,2200.0,-4800000.0,169600000.0,0.2066115702479339,-1.9834710743801653,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,1000000.0,2600.0,-4800000.0,169600000.0,0.14792899408284024,-1.4201183431952662,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,1000000.0,3000.0,-4800000.0,169600000.0,0.1111111111111111,-1.0666666666666667,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,5800000.0,1000.0,-4800000.0,169600000.0,1.0,-4.8,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,5800000.0,1400.0,-4800000.0,169600000.0,0.5102040816326531,-2.4489795918367347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,5800000.0,1800.0,-4800000.0,169600000.0,0.30864197530864196,-1.4814814814814814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,5800000.0,2200.0,-4800000.0,169600000.0,0.2066115702479339,-0.9917355371900827,4167.805384865624,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,5800000.0,2600.0,-4800000.0,169600000.0,0.14792899408284024,-0.7100591715976331,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,5800000.0,3000.0,-4800000.0,169600000.0,0.1111111111111111,-0.5333333333333333,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,10600000.0,1000.0,-4800000.0,169600000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,10600000.0,1400.0,-4800000.0,169600000.0,0.5102040816326531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,10600000.0,1800.0,-4800000.0,169600000.0,0.30864197530864196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,10600000.0,2200.0,-4800000.0,169600000.0,0.2066115702479339,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,10600000.0,2600.0,-4800000.0,169600000.0,0.14792899408284024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,10600000.0,3000.0,-4800000.0,169600000.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,15399999.999999998,1000.0,-4800000.0,169600000.0,1.0,4.799999999999998,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,15399999.999999998,1400.0,-4800000.0,169600000.0,0.5102040816326531,2.448979591836734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,15399999.999999998,1800.0,-4800000.0,169600000.0,0.30864197530864196,1.481481481481481,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,15399999.999999998,2200.0,-4800000.0,169600000.0,0.2066115702479339,0.9917355371900822,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,15399999.999999998,2600.0,-4800000.0,169600000.0,0.14792899408284024,0.7100591715976329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,15399999.999999998,3000.0,-4800000.0,169600000.0,0.1111111111111111,0.5333333333333331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,20200000.0,1000.0,-4800000.0,169600000.0,1.0,9.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,20200000.0,1400.0,-4800000.0,169600000.0,0.5102040816326531,4.8979591836734695,792.5862711514354,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,20200000.0,1800.0,-4800000.0,169600000.0,0.30864197530864196,2.962962962962963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,20200000.0,2200.0,-4800000.0,169600000.0,0.2066115702479339,1.9834710743801653,933.7409551597765,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,20200000.0,2600.0,-4800000.0,169600000.0,0.14792899408284024,1.4201183431952662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,20200000.0,3000.0,-4800000.0,169600000.0,0.1111111111111111,1.0666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,25000000.0,1000.0,-4800000.0,169600000.0,1.0,14.4,711.4048574654323,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,25000000.0,1400.0,-4800000.0,169600000.0,0.5102040816326531,7.346938775510204,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,25000000.0,1800.0,-4800000.0,169600000.0,0.30864197530864196,4.444444444444445,845.3888831721564,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,25000000.0,2200.0,-4800000.0,169600000.0,0.2066115702479339,2.975206611570248,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,25000000.0,2600.0,-4800000.0,169600000.0,0.14792899408284024,2.1301775147928996,959.2245039487798,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1000000.0,10600000.0,25000000.0,3000.0,-4800000.0,169600000.0,0.1111111111111111,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,1000000.0,1000.0,-7199999.999999999,246399999.99999997,1.0,-14.399999999999999,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,1000000.0,1400.0,-7199999.999999999,246399999.99999997,0.5102040816326531,-7.346938775510203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,1000000.0,1800.0,-7199999.999999999,246399999.99999997,0.30864197530864196,-4.444444444444444,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,1000000.0,2200.0,-7199999.999999999,246399999.99999997,0.2066115702479339,-2.9752066115702474,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,1000000.0,2600.0,-7199999.999999999,246399999.99999997,0.14792899408284024,-2.130177514792899,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,1000000.0,3000.0,-7199999.999999999,246399999.99999997,0.1111111111111111,-1.5999999999999999,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,5800000.0,1000.0,-7199999.999999999,246399999.99999997,1.0,-9.599999999999998,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,5800000.0,1400.0,-7199999.999999999,246399999.99999997,0.5102040816326531,-4.897959183673469,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,5800000.0,1800.0,-7199999.999999999,246399999.99999997,0.30864197530864196,-2.9629629629629624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,5800000.0,2200.0,-7199999.999999999,246399999.99999997,0.2066115702479339,-1.983471074380165,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,5800000.0,2600.0,-7199999.999999999,246399999.99999997,0.14792899408284024,-1.420118343195266,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,5800000.0,3000.0,-7199999.999999999,246399999.99999997,0.1111111111111111,-1.0666666666666664,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,10600000.0,1000.0,-7199999.999999999,246399999.99999997,1.0,-4.799999999999998,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,10600000.0,1400.0,-7199999.999999999,246399999.99999997,0.5102040816326531,-2.448979591836734,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,10600000.0,1800.0,-7199999.999999999,246399999.99999997,0.30864197530864196,-1.481481481481481,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,10600000.0,2200.0,-7199999.999999999,246399999.99999997,0.2066115702479339,-0.9917355371900822,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,10600000.0,2600.0,-7199999.999999999,246399999.99999997,0.14792899408284024,-0.7100591715976329,4160.83848691929,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,10600000.0,3000.0,-7199999.999999999,246399999.99999997,0.1111111111111111,-0.5333333333333331,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,15399999.999999998,1000.0,-7199999.999999999,246399999.99999997,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,15399999.999999998,1400.0,-7199999.999999999,246399999.99999997,0.5102040816326531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,15399999.999999998,1800.0,-7199999.999999999,246399999.99999997,0.30864197530864196,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,15399999.999999998,2200.0,-7199999.999999999,246399999.99999997,0.2066115702479339,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,15399999.999999998,2600.0,-7199999.999999999,246399999.99999997,0.14792899408284024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,15399999.999999998,3000.0,-7199999.999999999,246399999.99999997,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,20200000.0,1000.0,-7199999.999999999,246399999.99999997,1.0,4.800000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,20200000.0,1400.0,-7199999.999999999,246399999.99999997,0.5102040816326531,2.4489795918367356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,20200000.0,1800.0,-7199999.999999999,246399999.99999997,0.30864197530864196,1.481481481481482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,20200000.0,2200.0,-7199999.999999999,246399999.99999997,0.2066115702479339,0.991735537190083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,20200000.0,2600.0,-7199999.999999999,246399999.99999997,0.14792899408284024,0.7100591715976334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,20200000.0,3000.0,-7199999.999999999,246399999.99999997,0.1111111111111111,0.5333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,25000000.0,1000.0,-7199999.999999999,246399999.99999997,1.0,9.600000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,25000000.0,1400.0,-7199999.999999999,246399999.99999997,0.5102040816326531,4.89795918367347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,25000000.0,1800.0,-7199999.999999999,246399999.99999997,0.30864197530864196,2.9629629629629637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,25000000.0,2200.0,-7199999.999999999,246399999.99999997,0.2066115702479339,1.9834710743801656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,15399999.999999998,25000000.0,2600.0,-7199999.999999999,246399999.99999997,0.14792899408284024,1.4201183431952666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
